method,accuracy,balanced_accuracy,resolved_coverage,h_to_nh,nh_to_h,recall_not_helpful,n_not_helpful,recall_needs_more_ratings,n_needs_more_ratings,recall_helpful,n_helpful,accuracy_pct,balanced_accuracy_pct,resolved_coverage_pct,recall_not_helpful_pct,recall_needs_more_ratings_pct,recall_helpful_pct
twostage_vote_official_cn0.3_ch0.3_tn0.48_th0.6,0.5,0.5,0.49122807017543857,2,6,0.40789473684210525,76,0.5657894736842105,76,0.5263157894736842,76,50.0,50.0,49.122807017543856,40.78947368421053,56.57894736842105,52.63157894736842
twostage_full_cn0.03_ch1.0_tn0.48_th0.4,0.5,0.5,0.4298245614035088,2,6,0.32894736842105265,76,0.6578947368421053,76,0.5131578947368421,76,50.0,50.0,42.98245614035088,32.89473684210527,65.78947368421053,51.31578947368421
raw_binary_majority_no_nmr,0.4956140350877193,0.49561403508771934,1.0,36,3,0.9605263157894737,76,0.0,76,0.5263157894736842,76,49.56140350877193,49.56140350877193,100.0,96.05263157894737,0.0,52.63157894736842
direct_svc_full_C3.0,0.4956140350877193,0.49561403508771934,0.706140350877193,12,6,0.631578947368421,76,0.3026315789473684,76,0.5526315789473685,76,49.56140350877193,49.56140350877193,70.6140350877193,63.1578947368421,30.263157894736842,55.26315789473685
direct_lr_full_C3.0_none,0.4956140350877193,0.49561403508771934,0.6578947368421053,11,4,0.5789473684210527,76,0.35526315789473684,76,0.5526315789473685,76,49.56140350877193,49.56140350877193,65.78947368421053,57.89473684210527,35.526315789473685,55.26315789473685
twostage_compact_cn0.3_ch0.03_tn0.48_th0.4,0.4956140350877193,0.49561403508771934,0.5175438596491229,2,5,0.47368421052631576,76,0.5131578947368421,76,0.5,76,49.56140350877193,49.56140350877193,51.75438596491229,47.368421052631575,51.31578947368421,50.0
twostage_compact_cn1.0_ch0.03_tn0.48_th0.6,0.4956140350877193,0.49561403508771934,0.5175438596491229,3,4,0.5526315789473685,76,0.5131578947368421,76,0.42105263157894735,76,49.56140350877193,49.56140350877193,51.75438596491229,55.26315789473685,51.31578947368421,42.10526315789473
twostage_full_cn0.1_ch0.3_tn0.48_th0.5,0.4956140350877193,0.49561403508771934,0.4780701754385965,2,6,0.3815789473684211,76,0.5789473684210527,76,0.5263157894736842,76,49.56140350877193,49.56140350877193,47.80701754385965,38.15789473684211,57.89473684210527,52.63157894736842
twostage_full_cn0.1_ch1.0_tn0.48_th0.5,0.4956140350877193,0.49561403508771934,0.5131578947368421,4,4,0.4605263157894737,76,0.5263157894736842,76,0.5,76,49.56140350877193,49.56140350877193,51.31578947368421,46.05263157894737,52.63157894736842,50.0
twostage_full_cn1.0_ch0.03_tn0.48_th0.4,0.4956140350877193,0.49561403508771934,0.5263157894736842,4,5,0.4868421052631579,76,0.5131578947368421,76,0.4868421052631579,76,49.56140350877193,49.56140350877193,52.63157894736842,48.68421052631579,51.31578947368421,48.68421052631579
twostage_full_cn1.0_ch1.0_tn0.48_th0.5,0.4956140350877193,0.49561403508771934,0.5570175438596491,5,5,0.47368421052631576,76,0.47368421052631576,76,0.5394736842105263,76,49.56140350877193,49.56140350877193,55.70175438596491,47.368421052631575,47.368421052631575,53.94736842105263
twostage_full_cn1.0_ch1.0_tn0.48_th0.6,0.4956140350877193,0.49561403508771934,0.5307017543859649,5,5,0.47368421052631576,76,0.5131578947368421,76,0.5,76,49.56140350877193,49.56140350877193,53.07017543859649,47.368421052631575,51.31578947368421,50.0
twostage_full_cn1.0_ch0.1_tn0.48_th0.6,0.4956140350877193,0.49561403508771923,0.5175438596491229,5,2,0.5,76,0.5131578947368421,76,0.47368421052631576,76,49.56140350877193,49.561403508771924,51.75438596491229,50.0,51.31578947368421,47.368421052631575
direct_lr_full_C1.0_balanced,0.49122807017543857,0.4912280701754386,0.706140350877193,9,4,0.6447368421052632,76,0.2631578947368421,76,0.5657894736842105,76,49.122807017543856,49.12280701754386,70.6140350877193,64.47368421052632,26.31578947368421,56.57894736842105
twostage_compact_cn1.0_ch1.0_tn0.48_th0.6,0.49122807017543857,0.4912280701754386,0.5131578947368421,4,3,0.4473684210526316,76,0.5131578947368421,76,0.5131578947368421,76,49.122807017543856,49.12280701754386,51.31578947368421,44.73684210526316,51.31578947368421,51.31578947368421
twostage_full_cn0.03_ch0.3_tn0.48_th0.6,0.49122807017543857,0.4912280701754386,0.41228070175438597,0,4,0.32894736842105265,76,0.6447368421052632,76,0.5,76,49.122807017543856,49.12280701754386,41.228070175438596,32.89473684210527,64.47368421052632,50.0
twostage_full_cn0.1_ch0.1_tn0.48_th0.4,0.49122807017543857,0.4912280701754386,0.5087719298245614,3,7,0.4342105263157895,76,0.5394736842105263,76,0.5,76,49.122807017543856,49.12280701754386,50.877192982456144,43.42105263157895,53.94736842105263,50.0
twostage_full_cn0.3_ch0.03_tn0.48_th0.6,0.49122807017543857,0.4912280701754386,0.5043859649122807,6,5,0.42105263157894735,76,0.5526315789473685,76,0.5,76,49.122807017543856,49.12280701754386,50.43859649122807,42.10526315789473,55.26315789473685,50.0
twostage_full_cn1.0_ch0.3_tn0.48_th0.6,0.49122807017543857,0.4912280701754386,0.5307017543859649,6,5,0.4473684210526316,76,0.5131578947368421,76,0.5131578947368421,76,49.122807017543856,49.12280701754386,53.07017543859649,44.73684210526316,51.31578947368421,51.31578947368421
twostage_compact_cn0.3_ch0.3_tn0.48_th0.5,0.49122807017543857,0.49122807017543857,0.5043859649122807,4,5,0.47368421052631576,76,0.5394736842105263,76,0.4605263157894737,76,49.122807017543856,49.122807017543856,50.43859649122807,47.368421052631575,53.94736842105263,46.05263157894737
twostage_compact_cn0.3_ch0.1_tn0.48_th0.6,0.49122807017543857,0.49122807017543857,0.4824561403508772,7,3,0.4342105263157895,76,0.5789473684210527,76,0.4605263157894737,76,49.122807017543856,49.122807017543856,48.24561403508772,43.42105263157895,57.89473684210527,46.05263157894737
twostage_compact_cn1.0_ch0.03_tn0.48_th0.4,0.49122807017543857,0.49122807017543857,0.5263157894736842,5,7,0.4473684210526316,76,0.5263157894736842,76,0.5,76,49.122807017543856,49.122807017543856,52.63157894736842,44.73684210526316,52.63157894736842,50.0
twostage_full_cn0.1_ch0.03_tn0.48_th0.5,0.4868421052631579,0.48684210526315796,0.4824561403508772,4,3,0.39473684210526316,76,0.5526315789473685,76,0.5131578947368421,76,48.68421052631579,48.684210526315795,48.24561403508772,39.473684210526315,55.26315789473685,51.31578947368421
twostage_full_cn1.0_ch0.03_tn0.48_th0.6,0.4868421052631579,0.48684210526315796,0.5482456140350878,5,3,0.4868421052631579,76,0.4605263157894737,76,0.5131578947368421,76,48.68421052631579,48.684210526315795,54.824561403508774,48.68421052631579,46.05263157894737,51.31578947368421
twostage_compact_cn0.3_ch0.3_tn0.48_th0.6,0.4868421052631579,0.4868421052631579,0.5219298245614035,5,1,0.4868421052631579,76,0.4868421052631579,76,0.4868421052631579,76,48.68421052631579,48.68421052631579,52.19298245614035,48.68421052631579,48.68421052631579,48.68421052631579
twostage_vote_official_cn0.3_ch0.1_tn0.48_th0.4,0.4868421052631579,0.4868421052631579,0.4692982456140351,3,7,0.40789473684210525,76,0.5921052631578947,76,0.4605263157894737,76,48.68421052631579,48.68421052631579,46.92982456140351,40.78947368421053,59.210526315789465,46.05263157894737
twostage_vote_official_cn1.0_ch0.03_tn0.48_th0.5,0.4868421052631579,0.4868421052631579,0.4517543859649123,4,4,0.3815789473684211,76,0.6052631578947368,76,0.47368421052631576,76,48.68421052631579,48.68421052631579,45.17543859649123,38.15789473684211,60.526315789473685,47.368421052631575
twostage_full_cn0.1_ch0.1_tn0.48_th0.6,0.4868421052631579,0.4868421052631579,0.4824561403508772,3,4,0.4342105263157895,76,0.5526315789473685,76,0.47368421052631576,76,48.68421052631579,48.68421052631579,48.24561403508772,43.42105263157895,55.26315789473685,47.368421052631575
twostage_compact_cn1.0_ch0.03_tn0.48_th0.5,0.4824561403508772,0.4824561403508772,0.4605263157894737,6,3,0.40789473684210525,76,0.5921052631578947,76,0.4473684210526316,76,48.24561403508772,48.24561403508772,46.05263157894737,40.78947368421053,59.210526315789465,44.73684210526316
twostage_vote_official_cn1.0_ch1.0_tn0.48_th0.5,0.4824561403508772,0.4824561403508772,0.5043859649122807,6,7,0.4342105263157895,76,0.5526315789473685,76,0.4605263157894737,76,48.24561403508772,48.24561403508772,50.43859649122807,43.42105263157895,55.26315789473685,46.05263157894737
twostage_vote_official_cn1.0_ch1.0_tn0.48_th0.6,0.4824561403508772,0.4824561403508772,0.5,4,2,0.4605263157894737,76,0.5131578947368421,76,0.47368421052631576,76,48.24561403508772,48.24561403508772,50.0,46.05263157894737,51.31578947368421,47.368421052631575
twostage_full_cn0.1_ch0.03_tn0.48_th0.6,0.4824561403508772,0.4824561403508772,0.5131578947368421,5,6,0.47368421052631576,76,0.5263157894736842,76,0.4473684210526316,76,48.24561403508772,48.24561403508772,51.31578947368421,47.368421052631575,52.63157894736842,44.73684210526316
twostage_full_cn0.3_ch0.03_tn0.48_th0.4,0.4824561403508772,0.4824561403508772,0.5570175438596491,4,9,0.4868421052631579,76,0.47368421052631576,76,0.4868421052631579,76,48.24561403508772,48.24561403508772,55.70175438596491,48.68421052631579,47.368421052631575,48.68421052631579
twostage_full_cn1.0_ch0.1_tn0.48_th0.5,0.4824561403508772,0.4824561403508772,0.5570175438596491,6,7,0.4868421052631579,76,0.47368421052631576,76,0.4868421052631579,76,48.24561403508772,48.24561403508772,55.70175438596491,48.68421052631579,47.368421052631575,48.68421052631579
twostage_full_cn1.0_ch0.1_tn0.4_th0.5,0.4824561403508772,0.4824561403508772,0.39473684210526316,3,3,0.27631578947368424,76,0.6710526315789473,76,0.5,76,48.24561403508772,48.24561403508772,39.473684210526315,27.631578947368425,67.10526315789474,50.0
twostage_compact_cn0.3_ch1.0_tn0.48_th0.4,0.4824561403508772,0.48245614035087714,0.5175438596491229,7,7,0.3815789473684211,76,0.5394736842105263,76,0.5263157894736842,76,48.24561403508772,48.24561403508771,51.75438596491229,38.15789473684211,53.94736842105263,52.63157894736842
twostage_vote_official_cn1.0_ch0.1_tn0.48_th0.6,0.4780701754385965,0.47807017543859653,0.4868421052631579,6,4,0.39473684210526316,76,0.5526315789473685,76,0.4868421052631579,76,47.80701754385965,47.80701754385965,48.68421052631579,39.473684210526315,55.26315789473685,48.68421052631579
twostage_vote_official_cn1.0_ch0.03_tn0.48_th0.6,0.4780701754385965,0.47807017543859653,0.4868421052631579,5,5,0.3815789473684211,76,0.5526315789473685,76,0.5,76,47.80701754385965,47.80701754385965,48.68421052631579,38.15789473684211,55.26315789473685,50.0
twostage_full_cn0.3_ch0.03_tn0.48_th0.5,0.4780701754385965,0.47807017543859653,0.5219298245614035,6,4,0.4473684210526316,76,0.5,76,0.4868421052631579,76,47.80701754385965,47.80701754385965,52.19298245614035,44.73684210526316,50.0,48.68421052631579
direct_lr_full_C1.0_none,0.4780701754385965,0.4780701754385965,0.7105263157894737,7,6,0.5921052631578947,76,0.23684210526315788,76,0.6052631578947368,76,47.80701754385965,47.80701754385965,71.05263157894737,59.210526315789465,23.684210526315788,60.526315789473685
rule_m0.0_e0.68_h0.5,0.4780701754385965,0.4780701754385965,0.9342105263157895,33,3,0.9473684210526315,76,0.05263157894736842,76,0.4342105263157895,76,47.80701754385965,47.80701754385965,93.42105263157895,94.73684210526315,5.263157894736842,43.42105263157895
rule_m0.0_e0.68_h0.56,0.4780701754385965,0.4780701754385965,0.9342105263157895,33,3,0.9473684210526315,76,0.05263157894736842,76,0.4342105263157895,76,47.80701754385965,47.80701754385965,93.42105263157895,94.73684210526315,5.263157894736842,43.42105263157895
rule_m0.0_e0.68_h0.62,0.4780701754385965,0.4780701754385965,0.9342105263157895,33,3,0.9473684210526315,76,0.05263157894736842,76,0.4342105263157895,76,47.80701754385965,47.80701754385965,93.42105263157895,94.73684210526315,5.263157894736842,43.42105263157895
rule_m0.125_e0.68_h0.5,0.4780701754385965,0.4780701754385965,0.9342105263157895,33,3,0.9473684210526315,76,0.05263157894736842,76,0.4342105263157895,76,47.80701754385965,47.80701754385965,93.42105263157895,94.73684210526315,5.263157894736842,43.42105263157895
rule_m0.125_e0.68_h0.56,0.4780701754385965,0.4780701754385965,0.9342105263157895,33,3,0.9473684210526315,76,0.05263157894736842,76,0.4342105263157895,76,47.80701754385965,47.80701754385965,93.42105263157895,94.73684210526315,5.263157894736842,43.42105263157895
rule_m0.125_e0.68_h0.62,0.4780701754385965,0.4780701754385965,0.9342105263157895,33,3,0.9473684210526315,76,0.05263157894736842,76,0.4342105263157895,76,47.80701754385965,47.80701754385965,93.42105263157895,94.73684210526315,5.263157894736842,43.42105263157895
rule_m0.25_e0.68_h0.5,0.4780701754385965,0.4780701754385965,0.8903508771929824,33,3,0.9342105263157895,76,0.11842105263157894,76,0.3815789473684211,76,47.80701754385965,47.80701754385965,89.03508771929825,93.42105263157895,11.842105263157894,38.15789473684211
rule_m0.25_e0.68_h0.56,0.4780701754385965,0.4780701754385965,0.8903508771929824,33,3,0.9342105263157895,76,0.11842105263157894,76,0.3815789473684211,76,47.80701754385965,47.80701754385965,89.03508771929825,93.42105263157895,11.842105263157894,38.15789473684211
rule_m0.25_e0.68_h0.62,0.4780701754385965,0.4780701754385965,0.8903508771929824,33,3,0.9342105263157895,76,0.11842105263157894,76,0.3815789473684211,76,47.80701754385965,47.80701754385965,89.03508771929825,93.42105263157895,11.842105263157894,38.15789473684211
twostage_compact_cn0.03_ch0.03_tn0.48_th0.4,0.4780701754385965,0.4780701754385965,0.4473684210526316,2,5,0.35526315789473684,76,0.5921052631578947,76,0.4868421052631579,76,47.80701754385965,47.80701754385965,44.73684210526316,35.526315789473685,59.210526315789465,48.68421052631579
twostage_compact_cn0.03_ch0.03_tn0.48_th0.6,0.4780701754385965,0.4780701754385965,0.43859649122807015,3,4,0.39473684210526316,76,0.6052631578947368,76,0.4342105263157895,76,47.80701754385965,47.80701754385965,43.859649122807014,39.473684210526315,60.526315789473685,43.42105263157895
twostage_compact_cn0.1_ch0.1_tn0.48_th0.5,0.4780701754385965,0.4780701754385965,0.47368421052631576,4,5,0.39473684210526316,76,0.5657894736842105,76,0.47368421052631576,76,47.80701754385965,47.80701754385965,47.368421052631575,39.473684210526315,56.57894736842105,47.368421052631575
twostage_vote_official_cn0.1_ch0.03_tn0.48_th0.4,0.4780701754385965,0.4780701754385965,0.44298245614035087,4,4,0.35526315789473684,76,0.6052631578947368,76,0.47368421052631576,76,47.80701754385965,47.80701754385965,44.29824561403509,35.526315789473685,60.526315789473685,47.368421052631575
twostage_vote_official_cn0.3_ch0.3_tn0.48_th0.4,0.4780701754385965,0.4780701754385965,0.4605263157894737,5,7,0.35526315789473684,76,0.6052631578947368,76,0.47368421052631576,76,47.80701754385965,47.80701754385965,46.05263157894737,35.526315789473685,60.526315789473685,47.368421052631575
twostage_vote_official_cn1.0_ch0.1_tn0.4_th0.6,0.4780701754385965,0.4780701754385965,0.30701754385964913,2,1,0.27631578947368424,76,0.7763157894736842,76,0.3815789473684211,76,47.80701754385965,47.80701754385965,30.701754385964914,27.631578947368425,77.63157894736842,38.15789473684211
twostage_vote_official_cn1.0_ch0.3_tn0.48_th0.5,0.4780701754385965,0.4780701754385965,0.4780701754385965,4,8,0.39473684210526316,76,0.5789473684210527,76,0.4605263157894737,76,47.80701754385965,47.80701754385965,47.80701754385965,39.473684210526315,57.89473684210527,46.05263157894737
twostage_full_cn0.03_ch0.1_tn0.48_th0.5,0.4780701754385965,0.4780701754385965,0.4868421052631579,2,8,0.35526315789473684,76,0.5526315789473685,76,0.5263157894736842,76,47.80701754385965,47.80701754385965,48.68421052631579,35.526315789473685,55.26315789473685,52.63157894736842
twostage_vote_official_cn1.0_ch1.0_tn0.48_th0.4,0.4780701754385965,0.4780701754385965,0.4824561403508772,8,5,0.42105263157894735,76,0.5789473684210527,76,0.4342105263157895,76,47.80701754385965,47.80701754385965,48.24561403508772,42.10526315789473,57.89473684210527,43.42105263157895
twostage_full_cn0.3_ch1.0_tn0.48_th0.5,0.4780701754385965,0.4780701754385965,0.5614035087719298,5,4,0.4473684210526316,76,0.4342105263157895,76,0.5526315789473685,76,47.80701754385965,47.80701754385965,56.14035087719298,44.73684210526316,43.42105263157895,55.26315789473685
twostage_full_cn0.3_ch1.0_tn0.48_th0.6,0.4780701754385965,0.4780701754385965,0.5394736842105263,6,2,0.5,76,0.4605263157894737,76,0.47368421052631576,76,47.80701754385965,47.80701754385965,53.94736842105263,50.0,46.05263157894737,47.368421052631575
twostage_full_cn1.0_ch0.3_tn0.48_th0.5,0.4780701754385965,0.4780701754385965,0.5350877192982456,5,6,0.4342105263157895,76,0.4868421052631579,76,0.5131578947368421,76,47.80701754385965,47.80701754385965,53.50877192982456,43.42105263157895,48.68421052631579,51.31578947368421
twostage_compact_cn0.03_ch0.1_tn0.48_th0.6,0.47368421052631576,0.47368421052631576,0.42543859649122806,1,4,0.3815789473684211,76,0.6052631578947368,76,0.4342105263157895,76,47.368421052631575,47.368421052631575,42.54385964912281,38.15789473684211,60.526315789473685,43.42105263157895
twostage_compact_cn0.1_ch0.03_tn0.48_th0.5,0.47368421052631576,0.47368421052631576,0.47368421052631576,6,4,0.39473684210526316,76,0.5657894736842105,76,0.4605263157894737,76,47.368421052631575,47.368421052631575,47.368421052631575,39.473684210526315,56.57894736842105,46.05263157894737
twostage_compact_cn1.0_ch0.3_tn0.48_th0.6,0.47368421052631576,0.47368421052631576,0.5,5,3,0.4868421052631579,76,0.5131578947368421,76,0.42105263157894735,76,47.368421052631575,47.368421052631575,50.0,48.68421052631579,51.31578947368421,42.10526315789473
twostage_compact_cn1.0_ch1.0_tn0.48_th0.5,0.47368421052631576,0.47368421052631576,0.5131578947368421,5,6,0.40789473684210525,76,0.5131578947368421,76,0.5,76,47.368421052631575,47.368421052631575,51.31578947368421,40.78947368421053,51.31578947368421,50.0
twostage_vote_official_cn1.0_ch0.3_tn0.48_th0.6,0.47368421052631576,0.47368421052631576,0.4342105263157895,6,1,0.3684210526315789,76,0.6052631578947368,76,0.4473684210526316,76,47.368421052631575,47.368421052631575,43.42105263157895,36.84210526315789,60.526315789473685,44.73684210526316
twostage_full_cn0.03_ch0.3_tn0.48_th0.4,0.47368421052631576,0.47368421052631576,0.47368421052631576,2,6,0.35526315789473684,76,0.5526315789473685,76,0.5131578947368421,76,47.368421052631575,47.368421052631575,47.368421052631575,35.526315789473685,55.26315789473685,51.31578947368421
twostage_full_cn1.0_ch1.0_tn0.48_th0.4,0.47368421052631576,0.47368421052631576,0.5175438596491229,3,5,0.42105263157894735,76,0.4868421052631579,76,0.5131578947368421,76,47.368421052631575,47.368421052631575,51.75438596491229,42.10526315789473,48.68421052631579,51.31578947368421
twostage_compact_cn0.03_ch0.1_tn0.48_th0.4,0.4692982456140351,0.4692982456140351,0.42105263157894735,2,5,0.34210526315789475,76,0.618421052631579,76,0.4473684210526316,76,46.92982456140351,46.92982456140351,42.10526315789473,34.21052631578947,61.8421052631579,44.73684210526316
twostage_compact_cn0.03_ch0.1_tn0.48_th0.5,0.4692982456140351,0.4692982456140351,0.39035087719298245,1,5,0.3026315789473684,76,0.6578947368421053,76,0.4473684210526316,76,46.92982456140351,46.92982456140351,39.03508771929825,30.263157894736842,65.78947368421053,44.73684210526316
twostage_compact_cn0.03_ch1.0_tn0.48_th0.6,0.4692982456140351,0.4692982456140351,0.43859649122807015,2,3,0.3684210526315789,76,0.5789473684210527,76,0.4605263157894737,76,46.92982456140351,46.92982456140351,43.859649122807014,36.84210526315789,57.89473684210527,46.05263157894737
twostage_compact_cn0.03_ch0.3_tn0.48_th0.5,0.4692982456140351,0.4692982456140351,0.4342105263157895,4,6,0.32894736842105265,76,0.618421052631579,76,0.4605263157894737,76,46.92982456140351,46.92982456140351,43.42105263157895,32.89473684210527,61.8421052631579,46.05263157894737
twostage_compact_cn0.3_ch0.03_tn0.48_th0.5,0.4692982456140351,0.4692982456140351,0.5087719298245614,6,5,0.42105263157894735,76,0.5131578947368421,76,0.47368421052631576,76,46.92982456140351,46.92982456140351,50.877192982456144,42.10526315789473,51.31578947368421,47.368421052631575
twostage_vote_official_cn0.3_ch1.0_tn0.48_th0.5,0.4692982456140351,0.4692982456140351,0.4517543859649123,4,2,0.3815789473684211,76,0.5657894736842105,76,0.4605263157894737,76,46.92982456140351,46.92982456140351,45.17543859649123,38.15789473684211,56.57894736842105,46.05263157894737
twostage_full_cn0.03_ch0.3_tn0.48_th0.5,0.4692982456140351,0.4692982456140351,0.45614035087719296,3,8,0.35526315789473684,76,0.5921052631578947,76,0.4605263157894737,76,46.92982456140351,46.92982456140351,45.614035087719294,35.526315789473685,59.210526315789465,46.05263157894737
twostage_full_cn0.1_ch0.3_tn0.4_th0.6,0.4692982456140351,0.4692982456140351,0.27631578947368424,1,3,0.18421052631578946,76,0.8157894736842105,76,0.40789473684210525,76,46.92982456140351,46.92982456140351,27.631578947368425,18.421052631578945,81.57894736842105,40.78947368421053
twostage_full_cn0.3_ch0.1_tn0.4_th0.4,0.4692982456140351,0.4692982456140351,0.34649122807017546,0,2,0.2236842105263158,76,0.6973684210526315,76,0.4868421052631579,76,46.92982456140351,46.92982456140351,34.64912280701755,22.36842105263158,69.73684210526315,48.68421052631579
twostage_full_cn0.3_ch0.3_tn0.48_th0.5,0.4692982456140351,0.4692982456140351,0.5394736842105263,4,8,0.39473684210526316,76,0.47368421052631576,76,0.5394736842105263,76,46.92982456140351,46.92982456140351,53.94736842105263,39.473684210526315,47.368421052631575,53.94736842105263
twostage_full_cn0.3_ch1.0_tn0.4_th0.4,0.4692982456140351,0.4692982456140351,0.40789473684210525,1,3,0.3026315789473684,76,0.618421052631579,76,0.4868421052631579,76,46.92982456140351,46.92982456140351,40.78947368421053,30.263157894736842,61.8421052631579,48.68421052631579
twostage_full_cn1.0_ch1.0_tn0.4_th0.4,0.4692982456140351,0.4692982456140351,0.40350877192982454,2,3,0.2631578947368421,76,0.631578947368421,76,0.5131578947368421,76,46.92982456140351,46.92982456140351,40.35087719298245,26.31578947368421,63.1578947368421,51.31578947368421
twostage_full_cn1.0_ch0.1_tn0.4_th0.6,0.4692982456140351,0.4692982456140351,0.40350877192982454,1,4,0.2631578947368421,76,0.631578947368421,76,0.5131578947368421,76,46.92982456140351,46.92982456140351,40.35087719298245,26.31578947368421,63.1578947368421,51.31578947368421
twostage_vote_official_cn1.0_ch0.3_tn0.48_th0.4,0.4692982456140351,0.46929824561403505,0.4692982456140351,5,5,0.3684210526315789,76,0.5657894736842105,76,0.47368421052631576,76,46.92982456140351,46.92982456140351,46.92982456140351,36.84210526315789,56.57894736842105,47.368421052631575
twostage_compact_cn0.1_ch0.1_tn0.48_th0.6,0.4649122807017544,0.46491228070175444,0.4649122807017544,2,6,0.35526315789473684,76,0.5526315789473685,76,0.4868421052631579,76,46.49122807017544,46.491228070175445,46.49122807017544,35.526315789473685,55.26315789473685,48.68421052631579
twostage_compact_cn0.1_ch0.3_tn0.48_th0.5,0.4649122807017544,0.46491228070175444,0.4956140350877193,4,5,0.42105263157894735,76,0.5131578947368421,76,0.4605263157894737,76,46.49122807017544,46.491228070175445,49.56140350877193,42.10526315789473,51.31578947368421,46.05263157894737
twostage_compact_cn0.3_ch0.03_tn0.48_th0.6,0.4649122807017544,0.46491228070175444,0.5350877192982456,5,5,0.5131578947368421,76,0.4605263157894737,76,0.42105263157894735,76,46.49122807017544,46.491228070175445,53.50877192982456,51.31578947368421,46.05263157894737,42.10526315789473
twostage_vote_official_cn0.3_ch0.03_tn0.48_th0.6,0.4649122807017544,0.46491228070175444,0.4692982456140351,4,3,0.42105263157894735,76,0.5394736842105263,76,0.4342105263157895,76,46.49122807017544,46.491228070175445,46.92982456140351,42.10526315789473,53.94736842105263,43.42105263157895
